state,county,state_name,county_name,population,pctl_20,pctl_50,pctl_80,share_affordable_80_ami,share_affordable_50_ami,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,hpsa_yn,hpsa_yn_quality,asian_other,asian_other_quality,black_nonhispanic,black_nonhispanic_quality,hispanic,hispanic_quality,white_nonhispanic,white_nonhispanic_quality,election_turnout,election_turnout_quality,haz_idx,haz_idx_quality,poverty_exposure,poverty_exposure_quality,white_nh_exposure,white_nh_exposure_quality,black_nh_exposure,black_nh_exposure_quality,hispanic_exposure,hispanic_exposure_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,_FREQ_.x,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,_FREQ_.y,learning_rate,learning_rate_lb,learning_rate_ub,num_grades_included,learning_rate_quality,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality,share_employed,share_employed_ub,share_employed_lb,average_to_living_wage_ratio
05,037,Arkansas,Cross County,16676,11346.69,36471.49,74158.7,1.689731263,1.543424469,0.3867106601,0.4487129427,0.3247083775,0.0414081426,0.0667735382,0.0160427469,0.0404400476,0.0655198311,0.015360264,0.4053245436,0.467830781,0.3428183062,0.0031683166,0.0103232747,-0.003986642,0.1229482896,0.1647559384,0.0811406408,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5275518035303146,1,53.06433645922137,1,0,1,0.168786078902168,1,0.6515826482754411,1,0.9622398179491791,1,6.24,4.35,1,1,0.9073520821,1.045180053,0.7695241111,17,0.6766568172,0.853094065,0.5002195695,27,0.85008675,0.6717388,1.0284346,6,1,1,FRPL,1,1,1,1,1,1,1,0.6246751094,0.6764497648,0.572900454,0.61484706
05,039,Arkansas,Dallas County,7182,14487.29,42550.07,86113.24,1.9194465231,1.992782734,0.562633911,0.6328022123,0.4924656097,0.064419383,0.0991453498,0.0296934162,0.0563252859,0.0889366015,0.0237139704,0.2566299893,0.3184119488,0.1948480298,0.0068085496,0.0184404118,-0.004823313,0.0531828811,0.0849241613,0.021441601,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.47246376811594204,1,33.0887603721398,1,0,1,0.4121774775807593,1,0.5390030990706558,1,0.9197720340566106,1,2.38,6.72,1,1,0.8666395064,1.0236948283,0.7095841844,18,0.4231766013,0.6208429355,0.2255102671,24,0.79047096,0.43396351,1.1469784,5,1,0.65550756,FRPL,1,0.7198953,1,0.60334027,1,0.66037738,1,0.7030302941,0.7549964918,0.6510640965,0.59911811
05,041,Arkansas,Desha County,11512,16209.55,38497.69,85302.77,1.7322106498,1.8264583152,0.5608506766,0.6202687283,0.5014326249,0.0870225652,0.1207695237,0.0532756068,0.0032118056,0.0099861105,-0.003562499,0.293142384,0.3476420641,0.2386427039,0.0181423601,0.0341217365,0.0021629836,0.0376302086,0.060414104,0.0148463132,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.47831460674157306,1,54.669179495318204,1,0.507525475432025,1,0.4652119166405871,1,0.4616988008018318,1,0.9111924482016015,1,0,0,1,1,0.8734712852,1.0123909081,0.7345516624,22,0.4717607973,0.6503979068,0.2931236879,30,0.88142186,0.67686898,1.0859748,6,1,0.78970647,Both,3,0.68904597,3,0.83624452,3,0.89108908,3,0.6718946542,0.7206002891,0.6231890192,0.65950924
05,043,Arkansas,Drew County,18328,16209.55,38497.69,85302.77,1.732210643,1.8264582604,0.5608506874,0.6202687389,0.5014326358,0.0870225721,0.1207695317,0.0532756124,0.0032118062,0.0099861118,-0.003562499,0.2931423673,0.3476420465,0.2386426882,0.0181423548,0.034121729,0.0021629807,0.0376302122,0.0604141087,0.0148463157,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4586230876216968,1,41.82063619353114,1,0,1,0.30084972642829294,1,0.6561535527013416,1,0.9574604002598837,1,1.23,5.74,1,1,0.8734712963,1.0123909139,0.7345516787,22,0.4717607973,0.6503979068,0.2931236879,30,0.91706938,0.72531873,1.10882,5,1,1,FRPL,1,1,1,1,1,1,1,0.6718946401,0.7206002755,0.6231890046,0.65184051
05,045,Arkansas,Faulkner County,124806,21882.9,50654.85,109617.1,1.7653866325,1.5944752882,0.699546987,0.7440329214,0.6550610526,0.0539445842,0.0758654753,0.0320236932,0.0382246773,0.0568298934,0.0196194612,0.1707271261,0.2072383158,0.1342159364,0.0052190978,0.0122108725,-0.001772677,0.0323375276,0.0495024303,0.0151726249,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5296962942323767,1,25.359563342501104,1,0.07252251884285278,1,0.14197893294251723,1,0.8321121816326464,1,0.9364302771396379,1,30.93,24.41,1,1,0.95073774,1.0195477793,0.8819277007,38,0.3282582217,0.4597404384,0.196776005,49,0.9245497,0.84804577,1.0010537,6,1,0.70502079,FRPL,1,0.68079764,1,0.77855831,1,0.73857141,1,0.7838935178,0.8139997414,0.7537872942,0.71965528
05,047,Arkansas,Franklin County,17810,16209.55,40523.88,81047.76,1.819758039,1.8077288143,0.6375905369,0.6918959997,0.5832850741,0.0655764997,0.0935417568,0.0376112427,0.0080728623,0.0181822879,-0.002036563,0.2326226546,0.2803539602,0.1848913489,0.0086524555,0.0191154375,-0.001810527,0.0474849911,0.0715112923,0.0234586898,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,35.110801781737194,1,0,1,0.03997404253222004,1,0.9892875933254657,1,0.9650168232753349,1,4.57,3.38,1,1,0.9510155226,1.0731359992,0.8288950459,12,0.4332191781,0.6167624486,0.2496759076,28,0.80234909,0.60677546,0.99792272,6,1,1,FRPL,1,1,1,1,2,1,1,0.747742483,0.790093464,0.705391502,0.67650443
05,049,Arkansas,Fulton County,12269,17526.58,40422.57,75121.14,1.8291523948,2.1331131386,0.5770703139,0.6311148766,0.5230257513,0.1102686615,0.1445343175,0.0760030055,0.0531836584,0.0777321907,0.0286351261,0.1826278951,0.2248944663,0.1403613238,0.0111520051,0.022640015,-3.36005e-4,0.065697466,0.092800732,0.0385942,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4950207468879668,1,48.0530365035194,1,0,1,0.020539927161440936,1,0.9891237745098039,1,0.9719669117647058,1,2,0,1,1,0.8977777565,1.0305472194,0.7650082937,20,0.3667413214,0.5636943445,0.1697882983,23,0.6340515,0.36522439,0.90287864,5,1,1,FRPL,1,1,1,1,3,1,1,0.7393108962,0.7783824061,0.7002393863,0.559816
05,051,Arkansas,Garland County,99154,18944.91,42550.07,84087.05,1.6237534817,1.7090322481,0.5392692161,0.6005699456,0.4779684865,0.0509089828,0.0779417407,0.023876225,0.0507289799,0.0777164633,0.0237414964,0.3375832523,0.3957393572,0.2794271473,0.0066598674,0.0166626537,-0.003342919,0.0148497016,0.0297244395,-2.5036e-5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5424754054772667,1,31.251342919714062,1,0.19339693539198258,1,0.11989161133948815,1,0.8078055886135431,1,0.9057474899998058,1,14.64,15.57,1,1,0.8519460709,0.9790360958,0.724856046,30,0.4053691275,0.6017953715,0.2089428835,24,0.80934829,0.71924824,0.89944834,5,1,0.85562968,FRPL,1,0.84363288,1,0.9038257,1,0.87029064,1,0.7563086789,0.796792712,0.7158246458,0.65124488
05,053,Arkansas,Grant County,18188,15804.31,39916.02,81047.76,1.6005231903,1.514510546,0.4020936273,0.4764602437,0.3277270109,0.0330143976,0.0601137884,0.0059150068,0.0482663861,0.080773464,0.0157593083,0.4708222534,0.5465276978,0.3951168091,0.0141151971,0.0320070119,-0.003776618,0.0316881384,0.0582558303,0.0051204466,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5424408014571949,1,33.34839569223937,1,0,1,0.054402090294902256,1,0.9617725144467472,1,0.9362104345088599,1,20.21,23.92,1,1,0.9247581711,1.0433686423,0.8061476999,19,0.6331002331,0.8622089248,0.4039915414,17,0.82699335,0.67859131,0.97539538,6,1,0.76450419,FRPL,1,0.76536471,1,0.75757575,1,0.78289473,1,0.7147316468,0.764916676,0.6645466177,0.72470635
05,055,Arkansas,Greene County,45325,17526.58,42554.13,85100.15,1.6015373964,1.5369006055,0.5109953037,0.5554840504,0.466506557,0.0678866093,0.0902744204,0.0454987982,0.0244383887,0.0381803537,0.0106964237,0.3617592499,0.404524133,0.3189943669,0,0,0,0.0349204484,0.0512587408,0.018582156,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4451898155206586,1,50.99634628810798,1,0.12588297679715915,1,0.043334421913730894,1,0.9665583673277688,1,0.9600842337352959,1,12.65,12.77,1,1,0.7586096229,0.9024516395,0.6147676062,34,0.4091989138,0.5441445552,0.2742532724,51,0.98314273,0.86338276,1.1029027,6,1,1,FRPL,1,1,1,1,1,1,1,0.7665876013,0.7979464666,0.735228736,0.68776053
05,057,Arkansas,Hempstead County,21741,17020.03,36978.04,78616.33,1.7769021066,1.7303305211,0.4491600683,0.5083822911,0.3899378456,0.0662290108,0.0958374659,0.0366205556,0.0115080157,0.0242066854,-0.001190654,0.4093840433,0.4679289974,0.3508390893,0,0,0,0.0637188619,0.0927998104,0.0346379133,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.46620370370370373,1,33.389357241625405,1,0,1,0.3448347466174731,1,0.6197303112951323,1,0.8101952664761654,1,1.07,3.74,1,1,1,1,1,16,0.3774907749,0.5603430029,0.1946385469,27,0.97556001,0.79222417,1.1588959,5,1,1,FRPL,1,1,1,1,1,1,1,0.6648612368,0.712322808,0.6173996657,0.67075509
05,059,Arkansas,Hot Spring County,33701,18944.91,42550.07,84087.05,1.6422718071,1.6761018153,0.5392692132,0.6005699427,0.4779684836,0.0509089824,0.0779417402,0.0238762247,0.0507289811,0.0777164648,0.0237414973,0.3375832526,0.3957393575,0.2794271476,0.0066598681,0.0166626551,-0.003342919,0.0148497027,0.0297244411,-2.5036e-5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.45779992334227676,1,25.026715148601134,1,0,1,0.13189000868538261,1,0.7401169536592044,1,0.9530431443810471,1,10.58,14.35,1,1,0.8519460765,0.9790360994,0.7248560535,30,0.4053691275,0.6017953715,0.2089428835,24,0.87093776,0.72556174,1.0163138,5,1,1,FRPL,1,1,1,1,1,1,1,0.7563086648,0.7967926987,0.7158246309,0.66227061
05,061,Arkansas,Howard County,13341,16209.55,40523.88,81047.76,1.819758036,1.8077287409,0.6375905532,0.6918960156,0.5832850909,0.0655764878,0.0935417424,0.0376112331,0.0080728647,0.0181822918,-0.002036562,0.2326226499,0.2803539552,0.1848913446,0.0086524501,0.0191154289,-0.001810529,0.0474849943,0.0715112963,0.0234586923,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.49696969696969695,1,37.017099013518454,1,0,1,0.2921521055441095,1,0.7218156797157655,1,0.8624765017705817,1,2.51,2.17,1,1,0.951015519,1.0731359999,0.8288950381,12,0.4332191781,0.6167624486,0.2496759076,28,0.80577463,0.6052478,1.0063014,5,1,1,FRPL,1,1,1,1,1,1,1,0.7477424737,0.7900934553,0.7053914922,0.6125384
05,063,Arkansas,Independence County,37678,17526.58,40422.57,75121.14,1.8291524335,2.133113164,0.57707028950000006,0.6311148526,0.5230257264,0.110268675,0.1445343328,0.0760030172,0.0531836584,0.0777321907,0.0286351261,0.1826279076,0.2248944799,0.1403613352,0.0111520093,0.0226400213,-3.36003e-4,0.0656974603,0.0928007252,0.0385941953,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.49236889692585895,1,43.468571118526356,1,0,1,0.07247552369243408,1,0.9695459756471296,1,0.8504197255765242,1,3.74,8.03,1,1,0.8977777498,1.0305472165,0.765008283,20,0.3667413214,0.5636943445,0.1697882983,23,0.97319967,0.83902997,1.1073693,5,1,0.95308357,FRPL,1,0.95024973,1,0.95754719,1,0.97325408,1,0.7393108874,0.7783823978,0.700239377,0.71223164
05,065,Arkansas,Izard County,13593,17526.58,40422.57,75121.14,1.8291524158,2.1331131874000002,0.5770703,0.6311148629,0.5230257371,0.1102686798,0.1445343382,0.0760030213,0.053183655,0.0777321865,0.0286351234,0.1826278956,0.2248944669,0.1403613243,0.0111520085,0.0226400202,-3.36003e-4,0.0656974612,0.0928007263,0.0385941961,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.502814951545916,1,47.674308534240495,1,0,1,0.038032073881993915,1,0.9342241921039424,1,0.9514343498618774,1,1.9,0.87,1,1,0.8977777662,1.0305472235,0.7650083089,20,0.3667413214,0.5636943445,0.1697882983,23,0.66607082,0.41094759,0.92119402,5,1,1,FRPL,1,1,1,1,3,1,1,0.7393108835,0.778382394,0.7002393729,0.60199392
05,067,Arkansas,Jackson County,16811,17222.65,39814.71,82162.17,1.689530357,1.5710757893,0.6464794072,0.7040390169,0.5889197974,0.0618556644,0.0908596515,0.0328516773,0.0193664202,0.035958896,0.0027739445,0.2174965533,0.2671675018,0.1678256048,0.002629491,0.0087954019,-0.00353642,0.0521724639,0.078946785,0.0253981427,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3713359740727404,1,51.21531612757805,1,0,1,0.14367154354775602,1,0.8254469480872383,1,0.9644831071900907,1,0.27,3.58,1,1,1,1,1,16,0.4120465435,0.5943612351,0.2297318518,28,1.0149827,0.79199225,1.2379731,6,1,1,FRPL,1,1,1,1,1,1,1,0.769950037,0.8108385412,0.7290615329,0.68634975
05,069,Arkansas,Jefferson County,68114,15804.31,39916.02,81047.76,1.6630703826,1.3281791572,0.4020935945,0.4764602099,0.3277269791,0.0330144046,0.0601137982,0.005915011,0.0482663883,0.0807734669,0.0157593098,0.4708222848,0.5465277294,0.3951168402,0.0141151941,0.032007007,-0.003776619,0.0316881337,0.0582558236,0.0051204438,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.47161460704853836,1,32.4966579599491,1,0,1,0.3647787795187549,1,0.2637160578444894,1,0.9529180361065108,1,7.41,11.8,1,1,0.924758141,1.043368634,0.8061476479,19,0.6331002331,0.8622089248,0.4039915414,17,0.94665539,0.84092748,1.0523833,4,2,0.91303498,FRPL,1,0.75942832,1,0.97028071,1,0.84102565,1,0.7147316382,0.7649166677,0.6645466086,0.74217278
05,071,Arkansas,Johnson County,26742,20261.94,41435.67,70916.79,1.9445580484,2.2828957593,0.5315328066,0.5831522688,0.4799133444,0.0622454749,0.0872378381,0.0372531117,0.0308823544,0.0487782031,0.0129865057,0.333314477,0.3820781542,0.2845507998,0.0142533938,0.0265150923,0.0019916953,0.0277714933,0.0447692903,0.0107736963,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5006593406593407,1,34.93474467837618,1,0,1,0.1331777977445671,1,0.958901404467413,1,0.77293013413915,1,1.37,1.63,1,1,0.8812872043,0.9951502308,0.7674241779,31,0.2678506705,0.4167054612,0.1189958799,34,0.76819229,0.6130234,0.92336118,5,1,1,FRPL,1,1,1,1,1,1,1,0.7038823636,0.7433514152,0.664413312,0.60259348
05,073,Arkansas,Lafayette County,6682,17020.03,36978.04,78616.33,1.7769021273,1.7303305403,0.4491600771,0.5083823,0.3899378543,0.0662290017,0.095837455,0.0366205484,0.0115080114,0.0242066787,-0.001190656,0.4093840509,0.4679290051,0.3508390966,0,0,0,0.0637188589,0.0927998068,0.034637911,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5079928952042628,1,36.3686916520092,1,0,1,0.3816789771068528,1,0.6263301211132195,1,0.9737638367877675,1,0,3.83,1,1,1,1,1,16,0.3774907749,0.5603430029,0.1946385469,27,0.84817171,0.46164554,1.2346978,6,1,1,FRPL,1,1,1,1,1,1,2,0.6648612417,0.7123228127,0.6173996708,0.56460893
05,075,Arkansas,Lawrence County,16434,17526.58,42554.13,85100.15,1.6450327178,1.4540090827,0.5109952927,0.5554840394,0.466506546,0.0678866131,0.0902744248,0.0454988014,0.0244383908,0.0381803563,0.0106964252,0.3617592592,0.4045241425,0.3189943759,0,0,0,0.0349204443,0.051258735800000003,0.0185821528,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.43463302752293576,1,51.319466293771484,1,0,1,0.024637775079115246,1,0.9724670247179619,1,0.9845414471596907,1,0.78,0,1,1,0.7586095934,0.902451616,0.6147675708,34,0.4091989138,0.5441445552,0.2742532724,51,0.88477314,0.70617521,1.0633711,6,1,1,FRPL,1,1,1,1,2,1,1,0.7665876017,0.7979464669,0.7352287364,0.61828989
05,077,Arkansas,Lee County,8985,11346.69,36471.49,74158.7,1.7161569686,1.5387561157,0.3867106683,0.4487129512,0.3247083855,0.0414081468,0.0667735437,0.0160427499,0.0404400439,0.0655198263,0.0153602614,0.4053245426,0.4678307799,0.3428183052,0.003168317,0.0103232756,-0.003986642,0.1229482815,0.1647559291,0.0811406339,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.386215698787492,1,64.09388237612058,1,0,1,0.5422699680650388,1,0.4031524201927318,1,0.9640304230648084,1,0,0,1,1,0.9073520338,1.045180037,0.7695240306,17,0.6766568172,0.853094065,0.5002195695,27,1.2290117,0.87391931,1.5841039,5,1,1,FRPL,1,1,1,1,1,1,2,0.6246751127,0.676449768,0.5729004574,0.63171017
05,079,Arkansas,Lincoln County,13383,16209.55,38497.69,85302.77,1.7322106116,1.826458247,0.5608507088,0.62026876,0.5014326575,0.0870225808,0.120769542,0.0532756196,0.0032118059,0.0099861111,-0.003562499,0.2931423357,0.3476420132,0.2386426583,0.0181423592,0.0341217352,0.0021629832,0.0376302096,0.0604141054,0.0148463139,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3425246195165622,1,48.89286473464182,1,0,1,0.28188247015915757,1,0.5537720384614377,1,0.9616577375829707,1,3.5,20.13,1,1,0.8734713023,1.0123909171,0.7345516875,22,0.4717607973,0.6503979068,0.2931236879,30,0.80158478,0.54767984,1.0554898,6,1,1,FRPL,1,1,1,1,1,1,1,0.6718946414,0.7206002768,0.6231890059,0.63560921
05,081,Arkansas,Little River County,12326,17020.03,36978.04,78616.33,1.7772084511,1.7568117377,0.4491600794,0.5083823022,0.3899378565,0.0662290081,0.0958374627,0.0366205535,0.0115080144,0.0242066832,-0.001190655,0.4093840414,0.4679289955,0.3508390874,0,0,0,0.0637188567,0.0927998042,0.0346379093,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.536652977412731,1,33.80656707127295,1,0,1,0.2152811640090962,1,0.7231034228687527,1,0.9860887240639507,1,6.68,10.47,1,1,1,1,1,16,0.3774907749,0.5603430029,0.1946385469,27,0.9495737,0.71914041,1.180007,6,1,1,FRPL,1,1,1,1,1,1,1,0.6648612291,0.7123228005,0.6173996577,0.93270707
05,083,Arkansas,Logan County,21737,16209.55,40523.88,81047.76,1.8197580317,1.8077288213,0.6375905834,0.6918960448,0.5832851221,0.0655764871,0.0935417416,0.0376112326,0.0080728631,0.0181822893,-0.002036563,0.2326226205,0.2803539237,0.1848913173,0.0086524531,0.0191154337,-0.001810527,0.0474849926,0.0715112942,0.023458691,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4716284608514439,1,40.1615527136337,1,0,1,0.042271905958827224,1,0.9716591875183592,1,0.946766001589677,1,2.29,0,1,1,0.9510155412,1.0731359958,0.8288950866,12,0.4332191781,0.6167624486,0.2496759076,28,0.77621728,0.60510135,0.94733322,5,1,1,FRPL,1,1,1,1,1,1,1,0.7477424578,0.7900934403,0.7053914754,0.61157978
05,085,Arkansas,Lonoke County,73657,21882.9,50654.85,109617.1,1.7653866001,1.5944752725,0.6995469767,0.7440329116,0.6550610419,0.053944596,0.0758654892,0.0320237027,0.038224669,0.0568298831,0.0196194548,0.1707271305,0.2072383206,0.1342159405,0.005219098,0.0122108729,-0.001772677,0.0323375297,0.049502433,0.0151726265,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5241779497098646,1,38.04120197381557,1,0,1,0.09661085297531777,1,0.8076521567454513,1,0.9355808848982892,1,21.93,10.39,1,1,0.950737736,1.019547778,0.881927694,38,0.3282582217,0.4597404384,0.196776005,49,0.87751383,0.78899258,0.96603507,6,1,0.54820937,FRPL,1,0.5152458,1,0.87963891,1,0.56678283,1,0.7838935201,0.8139997436,0.7537872966,0.60964429
05,087,Arkansas,Madison County,16481,17141.6,39612.09,81047.76,1.5811158055,1.7755958951,0.6372492178,0.6879839484,0.5865144873,0.0636850943,0.0894528379,0.0379173507,0.0170317073,0.0306852506,0.0033781641,0.1540511482,0.192144663,0.1159576334,0.0019911166,0.0066950598,-0.002712827,0.1259917158,0.1610084221,0.0909750095,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5797457627118644,1,71.79746432212029,1,0,1,0.05309742908613765,1,0.9981710093617824,1,0.8896491433662592,1,20.51,28.84,1,1,0.8036363846,0.9391738647,0.6680989046,33,0.3762820513,0.5303155377,0.2222485649,38,1.0433505,0.82729501,1.259406,6,1,1,FRPL,1,1,1,1,3,1,1,0.7545309948,0.7914153419,0.7176466477,0.62243366
05,089,Arkansas,Marion County,16722,17141.6,39612.09,81047.76,1.7727516536,1.8285097895,0.6372491963,0.6879839275,0.5865144651,0.0636850955,0.0894528393,0.0379173517,0.0170317035,0.0306852452,0.0033781617,0.1540511484,0.1921446632,0.1159576335,0.0019911167,0.00669506,-0.002712827,0.1259917397,0.1610084488,0.0909750305,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5284014869888476,1,54.829684286923914,1,0,1,0.030627854393903156,1,0.965063094782332,1,0.9733140998597609,1,1,3.24,1,1,0.8036363797,0.939173861,0.6680988983,33,0.3762820513,0.5303155377,0.2222485649,38,0.7391277,0.46140903,1.0168463,6,1,1,FRPL,1,1,1,1,3,1,1,0.7545309835,0.7914153312,0.7176466358,0.57131904
05,091,Arkansas,Miller County,43592,17020.03,36978.04,78616.33,1.7261363581,1.8069369015,0.4491600788,0.5083823017,0.3899378559,0.0662290017,0.0958374549,0.0366205484,0.0115080147,0.0242066838,-0.001190654,0.4093840421,0.4679289961,0.3508390881,0,0,0,0.0637188627,0.0927998114,0.034637914,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.48990713959506776,1,28.48138365068792,1,0.34806952920089324,1,0.21312982152611598,1,0.5818788732346466,1,0.9419303293015228,1,13.7,23.5,1,1,1,1,1,16,0.3774907749,0.5603430029,0.1946385469,27,0.75075042,0.61791879,0.88358206,5,1,0.94585985,FRPL,1,0.90761882,1,1,1,0.98000002,1,0.6648612472,0.712322818,0.6173996764,0.70517558
05,093,Arkansas,Mississippi County,41239,18944.91,40523.88,90165.63,1.72396178,1.7507457319,0.3783623088,0.4346685121,0.3220561055,0.042056768,0.0653602853,0.0187532508,0.1234581683,0.1616508259,0.0852655107,0.3744984425,0.4306902299,0.318306655,0.0054985884,0.0140840164,-0.00308684,0.0761257241,0.1069154481,0.045336,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.41567763261451285,1,56.42456758841027,1,0.26832915882305775,1,0.2672349578041589,1,0.42582792307228545,1,0.9401743793304702,1,2.43,1.73,1,1,0.9491375467,1.0370425672,0.8612325261,24,0.5265998458,0.7401505389,0.3130491527,21,0.97945476,0.86547488,1.0934347,5,1,1,FRPL,1,1,1,1,1,1,1,0.7209504166,0.7625780795,0.6793227536,0.93465042
05,095,Arkansas,Monroe County,6900,11346.69,36471.49,74158.7,1.7161569739,1.5387560939,0.3867106777,0.4487129608,0.3247083945,0.0414081418,0.0667735373,0.0160427464,0.0404400447,0.0655198275,0.015360262,0.4053245218,0.4678307586,0.342818285,0.0031683159,0.0103232733,-0.003986642,0.122948298,0.164755948,0.081140648,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4879864636209814,1,55.88007638446849,1,0,1,0.41603507810042356,1,0.5881319839386128,1,0.961443321953029,1,0.49,0,1,1,0.9073520693,1.0451800488,0.7695240899,17,0.6766568172,0.853094065,0.5002195695,27,0.76679599,0.38531414,1.1482779,4,2,1,FRPL,1,1,1,1,1,1,1,0.6246751162,0.6764497714,0.572900461,0.58282208
05,097,Arkansas,Montgomery County,8924,18944.91,42550.07,84087.05,1.6989677775,1.6541927346,0.53926921,0.6005699396,0.4779684804,0.0509089816,0.0779417392,0.0238762241,0.050728982,0.0777164659,0.023741498,0.3375832551,0.3957393601,0.27942715,0.0066598689,0.0166626565,-0.003342919,0.0148497024,0.0297244407,-2.5036e-5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4984593837535014,1,49.00742254733218,1,0,1,0.0442481336645372,1,0.9940351923650462,1,0.9429899048372486,1,1.76,14.09,1,1,0.8519460844,0.9790361045,0.7248560643,30,0.4053691275,0.6017953715,0.2089428835,24,0.78442699,0.41363856,1.1552154,5,1,1,FRPL,1,1,1,1,3,1,1,0.7563086676,0.7967927013,0.7158246339,0.51188654
05,099,Arkansas,Nevada County,8326,17020.03,36978.04,78616.33,1.7769020758,1.730330462,0.449160065,0.5083822877,0.3899378423,0.0662290139,0.0958374697,0.0366205581,0.0115080165,0.0242066866,-0.001190654,0.4093840476,0.4679290018,0.3508390935,0,0,0,0.063718857,0.0927998045,0.0346379094,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.48665667166416793,1,30.80928241523037,1,0,1,0.34381207618487764,1,0.6432115871713449,1,0.9944392956441149,1,1,3.67,1,1,1,1,1,16,0.3774907749,0.5603430029,0.1946385469,27,0.69809401,0.42267427,0.97351372,6,1,1,FRPL,1,1,1,1,1,1,1,0.6648612391,0.7123228102,0.617399668,0.68555933
05,101,Arkansas,Newton County,7805,17141.6,39612.09,81047.76,1.7727516536,1.8285097895,0.6372491963,0.6879839275,0.5865144651,0.0636850955,0.0894528393,0.0379173517,0.0170317035,0.0306852452,0.0033781617,0.1540511484,0.1921446632,0.1159576335,0.0019911167,0.00669506,-0.002712827,0.1259917397,0.1610084488,0.0909750305,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.589630793401414,1,58.87344730045505,1,0,1,0.009502861343397848,1,0.9995049504950495,3,0.9845842755249393,1,4,4.68,1,1,0.8036363797,0.939173861,0.6680988983,33,0.3762820513,0.5303155377,0.2222485649,38,0.87593937,0.56664795,1.1852309,6,1,1,FRPL,1,1,1,1,3,1,3,0.7545309835,0.7914153312,0.7176466358,0.49271473
05,103,Arkansas,Ouachita County,23606,14487.29,42550.07,86113.24,1.9144819877,2.0256634744,0.5626339171,0.6328022182,0.4924656159,0.0644193634,0.0991453253,0.0296934016,0.0563252788,0.0889365924,0.0237139652,0.256630007,0.3184119679,0.1948480461,0.0068085506,0.0184404137,-0.004823312,0.0531828831,0.0849241638,0.0214416024,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5253833950290852,1,26.9579088155462,1,0.30874340266864225,1,0.3899516493105681,1,0.5464500042122048,1,0.9645715439693678,1,0.72,0,1,1,0.866639461,1.0236948055,0.7095841164,18,0.4231766013,0.6208429355,0.2255102671,24,0.91018498,0.74654108,1.0738288,5,1,1,FRPL,1,1,1,1,1,1,1,0.7030303077,0.7549965047,0.6510641107,0.65184051
